vec_0,vec_1,vec_2,vec_3,vec_4,vec_5,vec_6,vec_7,vec_8,vec_9,vec_10,vec_11,vec_12,vec_13,vec_14,vec_15,vec_16,vec_17,vec_18,vec_19,vec_20,vec_21,vec_22,vec_23,vec_24,vec_25,vec_26,vec_27,vec_28,vec_29,vec_30,vec_31,vec_32,vec_33,vec_34,vec_35,vec_36,vec_37,vec_38,vec_39,vec_40,vec_41,vec_42,vec_43,vec_44,vec_45,vec_46,vec_47,vec_48,vec_49,vec_50,vec_51,vec_52,vec_53,vec_54,vec_55,vec_56,vec_57,vec_58,vec_59,vec_60,vec_61,vec_62,vec_63,vec_64,vec_65,vec_66,vec_67,vec_68,vec_69,vec_70,vec_71,vec_72,vec_73,vec_74,vec_75,vec_76,vec_77,vec_78,vec_79,vec_80,vec_81,vec_82,vec_83,vec_84,vec_85,vec_86,vec_87,vec_88,vec_89,vec_90,vec_91,vec_92,vec_93,vec_94,vec_95,vec_96,vec_97,vec_98,vec_99,class_name
-0.4508139,-0.020405514,-0.9407712,-0.49400294,0.35494527,-0.15687999,1.2349145,0.08029781,-0.4279081,0.5593775,-0.8818818,0.1986217,0.051811628,-0.9256906,-0.05448087,0.6367673,0.07824486,0.24720976,0.3140423,-1.5137223,0.43688273,0.2800576,-0.25721994,-0.6377889,0.38824382,-1.3333281,0.6676355,-0.23088165,-0.26504746,1.3722693,0.4819349,-0.37980065,0.59867585,0.37928972,-1.1008631,0.9815075,-0.039289042,-0.12108934,0.40652895,-1.082948,0.117294885,0.15582837,0.03635152,-0.41107136,-0.109624445,0.25100672,0.14474109,-0.6076432,0.20587286,0.6509263,0.06548995,-0.16118953,-0.16665398,-1.1283457,-0.11019462,0.00540671,-0.6962697,0.0077987863,-0.5769915,-0.25057122,0.031553958,-0.068086244,0.6351709,-0.04742752,-0.46920082,-0.6737173,0.538559,0.8608895,-1.2156591,-0.6939044,0.51670897,-0.04815659,-0.6650412,1.0406775,-0.73988366,0.45346949,1.2108786,0.54220635,0.0027867244,-0.44750008,0.352257,-1.1528678,-0.3912856,0.775467,0.5696952,0.27861327,-0.43240902,-1.0171366,1.6473544,0.23370716,-0.6687189,0.28576496,1.3303294,0.29798076,0.7118688,0.8862494,0.97039175,-0.38356006,-1.4838952,-0.12649994,rec.autos
0.068466656,0.2826131,-0.16180527,0.011287762,0.25176594,0.22521266,-0.00021577693,0.21335167,-0.22090733,0.106174015,-0.16086109,0.037168507,0.0824868,0.004480674,0.08936151,-0.37401703,0.32334295,0.13991164,-0.2976614,0.07734261,-0.09589531,-0.086596936,-0.044830512,-0.11809742,0.080488615,0.080922395,0.24445365,-0.033445846,-0.32350352,0.013394443,0.0316792,-0.104234554,-0.22402224,-0.06841566,-0.33072716,-0.0563123,0.10586047,-0.06036975,-0.04430441,-0.092068106,-0.1750674,-0.013059673,0.027356867,0.06371576,0.110309474,0.121805266,0.09599406,0.011711036,0.07788324,-0.048717335,0.110958755,-0.14008978,-0.0071446565,0.0040428927,-0.06198767,0.10592389,-0.1241873,-0.066289075,-0.22953373,-0.13940914,0.015805073,0.03671679,0.1495097,0.019803833,-0.051194314,0.10703357,-0.100138,0.066290654,-0.294198,0.018581282,-0.08347062,0.19648646,-0.13981846,0.026082039,-0.0831,0.09955083,0.15707499,-0.08392474,0.17223266,-0.17956115,0.090366386,-0.3107602,-0.0013004303,0.21208999,0.10190282,0.069998614,0.032513715,-0.1234516,0.1842104,0.08855331,-0.02260358,0.29111093,0.1029938,0.0655159,0.29726318,0.084021024,0.34675208,0.0030484283,0.20027107,-0.067855366,soc.religion.christian
-1.3417344,2.1384845,-1.1129328,2.2066092,0.5936829,2.9127524,-0.4074095,1.8712211,-0.02084609,-0.8569477,-1.1264229,0.06983695,-0.5629256,-4.6799893,0.678792,-1.3057584,2.4301999,-1.2521018,-0.66508836,-0.6991027,-1.3528368,-0.40976766,0.39292744,-1.5056454,-1.5160686,-1.6001734,0.60722375,0.0235122,-0.013408121,0.3552254,1.25606,2.5150397,0.18802153,-0.4238366,-1.3841203,1.2897111,-1.6951396,0.6367819,2.6194139,1.0819513,-0.008010645,0.59650785,-1.0391009,-0.58363086,-0.34106877,1.9355173,-0.8469118,0.86116034,-0.8156113,-0.2701233,-1.5554836,0.8714987,0.6977969,-1.059172,0.24176526,-0.5959125,0.68948656,-0.0845491,0.69111675,0.55015224,1.7105213,1.0286705,0.7486511,1.2314241,0.8260464,-0.83896095,2.382916,0.05803489,0.20440876,-0.29808313,0.051790774,1.123511,-0.303937,-1.2564906,0.99028885,1.50715,-1.0607032,1.5507884,0.86802834,0.11585487,0.3030093,0.94828045,-0.7566728,1.8741982,0.039200332,-2.217061,-1.8499749,0.38848898,0.18596317,0.89216363,-2.857643,0.5330795,-1.5114933,1.7592087,2.144179,-0.6758028,1.4153141,-0.8737611,1.4658625,-0.9169434,sci.space
-0.027559206,-0.05672606,-0.7074429,0.2944403,0.7314789,0.6031359,-0.6170204,-0.596129,-0.45984924,1.2129269,-0.12676077,-0.07051129,0.5782651,0.432558,0.8343917,-0.5194948,-0.041109074,0.09232552,-0.7501911,0.5593064,-1.0496713,-0.09145903,0.09013328,0.1550195,0.37182975,-0.07475977,0.04757143,-0.0075802635,-0.39610258,0.020000901,-0.18498193,-0.40210238,-0.9919979,0.3512848,-0.254158,-0.16489878,-0.87814873,-0.07026052,-0.7108479,-0.982426,-0.52944773,-0.12532596,0.13764249,0.24854554,0.12932311,0.43816674,-0.7643877,0.16176747,0.33799222,-0.8142105,0.8545555,-0.3824942,-0.44880694,0.031244582,0.42388847,-0.7450184,-0.43236968,-0.5807088,-0.94307566,-0.32762837,-0.33651283,-0.80066514,-0.15900216,0.109412946,-0.09996641,0.63833165,-0.6949554,0.34467956,-0.58369845,0.22393431,-0.21081835,1.0088657,0.5852416,-0.4914447,0.15956429,0.292555,1.0580798,-0.5485641,0.39769325,0.058231473,0.2308018,-0.45879614,-0.35137773,0.2698514,-0.16692744,0.43168768,1.1523727,-0.023220161,0.81142414,-0.043862116,0.11988775,0.38746488,0.2076154,0.11306254,0.2625447,0.8739989,0.31638643,-0.6338545,0.6774617,0.15495746,rec.sport.hockey
0.3323145,0.45032936,-1.1096786,-0.674745,0.04684466,0.2034834,-0.4248784,0.21570475,-0.12414698,0.6279342,-0.04492121,0.2594742,0.87726355,-0.31623298,-0.020665348,-0.7828999,-0.1915823,0.06094306,-0.45179817,-0.3862436,-0.4020191,-0.63100445,0.13335592,0.046877723,0.32784158,-0.44779912,0.38462865,-0.53248996,-0.14852278,0.06134908,0.53743243,0.171117,-0.16137855,0.20687476,-0.35368854,-0.0069111665,-0.15586175,0.19319248,-0.051756043,-0.52887094,0.005939452,-0.40033334,-0.20108369,0.39824337,0.3614172,0.63222116,0.38697138,-0.34044814,-0.0696838,0.19259575,-0.011329237,-0.20280379,0.5627943,-0.2109042,-0.3428594,-0.36910138,-0.24502602,0.16148107,-0.5422562,0.20311698,0.088573545,-0.11770266,-0.024630306,0.039111245,0.06856452,0.100797005,0.20329759,0.3134851,-0.30634728,0.6166002,0.76589966,0.16736129,0.3540711,0.5012995,-0.6134891,0.3491959,-0.051730778,-0.14040649,0.23244357,-0.28035158,0.17091063,-0.37005243,-0.31145608,-0.060236495,0.49386656,0.15420818,-0.16572131,-0.5646704,1.2249467,-0.081900075,0.16498053,0.7867841,0.16440448,0.14712493,0.53427565,0.7464644,-0.098842874,0.113047354,0.048489083,-0.68866974,sci.med
0.08979955,-0.22917674,-0.5516392,-0.58297724,0.27279687,0.021528164,-0.07567175,-0.010454606,-0.01871801,0.4036393,0.5057601,-0.33143887,0.7309078,-0.17606229,0.5794703,-0.2022571,0.12952001,0.26695848,-0.5312036,0.19225462,-0.031099455,-0.5266528,-0.26590556,-0.56981343,-0.22759242,-0.42365596,-0.055217475,-0.7388437,0.14690305,0.22305633,-0.17960714,0.25239417,0.100375,0.31014985,-0.41090223,-0.40077066,-0.14365712,-0.2036168,-0.11763349,-0.6616495,-0.54039186,0.46005768,-0.12108137,0.47237977,0.33941743,-0.059710182,-0.56774354,0.11211698,-0.26214916,0.015428505,0.1033909,0.09640659,-0.07824819,-0.28983748,0.46375674,-0.38956812,-0.053717032,0.62898475,-0.34660697,0.38324112,0.05576466,-0.4331518,0.26710886,0.5437576,-0.24050744,-0.21383242,0.08700356,0.1678368,0.021265041,0.5302394,-0.08256775,0.059952315,0.1584124,0.34325516,0.14572668,-0.14046359,0.6915177,-0.17829208,-0.0844741,-0.264122,0.46439433,-0.24949232,-0.39251465,0.046616703,-0.04307304,-0.23536807,-0.177783,-0.27890435,0.5958288,0.5994465,-0.08804731,0.3575852,0.564331,0.12575538,0.39958596,0.29812655,0.46874756,0.16324085,0.79052293,-0.15251626,talk.politics.misc
0.3320066,0.18566824,-0.36434615,-0.3221744,0.44322035,0.26123363,-0.4096185,0.5017034,0.57288253,0.15648106,0.8169454,-1.5182266,-0.094999224,-0.27140668,-0.0060957125,-1.3184739,0.31853035,0.46684486,-0.34285778,-0.013916403,0.16233203,0.36456522,-0.3684577,-0.4915235,0.092797846,-1.0909477,1.0069779,-0.86316913,-0.80415195,-0.47705126,0.8624184,-1.0688184,-0.7202628,0.3353637,-0.20072803,0.16216049,0.029703349,0.33202747,-0.52636474,-0.7386075,0.39949918,0.8686566,0.6864738,0.08359787,1.1330245,-0.32977527,0.22337785,0.20198646,-0.059396263,-0.3250881,0.75614274,-0.023351772,-0.5892014,-0.5165509,-0.6497953,0.19171132,0.27860996,0.13548768,-0.18248121,-0.5042822,-0.064314716,-0.11700063,-0.2543088,-0.534982,0.05031495,0.0804652,0.23205446,0.1769028,-0.21375678,0.077435926,0.2931158,0.8422396,0.9597469,-1.1504407,-0.4556129,0.626075,-0.4510993,0.19729283,-0.08942988,-0.664753,0.8249121,0.18959363,-1.0151705,0.29383188,0.39264306,-0.41537163,-0.2898188,-0.5259403,0.89193714,0.18891971,0.11067374,0.74524575,0.41858763,-0.5037186,0.2672255,-0.03753698,1.0082008,-0.09453553,0.35436106,-0.16324411,comp.sys.mac.hardware
0.0911626,0.6846398,-0.831931,0.17683135,0.5040848,0.52845883,-0.36581624,0.41139042,-0.28793475,0.27144915,-0.24517433,-0.17494944,0.04272939,-0.15437843,-0.22357486,-0.68857825,0.3300692,-0.06049052,-0.64970154,-0.012678704,-0.46720204,-0.28696924,-0.0947346,-0.52750814,0.327711,-0.2556363,0.7314206,-0.03865095,0.15972783,0.4125285,0.3595578,-0.22086307,-0.55212647,0.12433396,-0.6030768,0.22123338,-0.12037483,0.22177297,-0.25910556,0.03690102,-0.28821844,-0.0063298764,0.00951729,0.5035297,0.29162872,0.27298096,-0.045322794,0.11113466,0.10039017,0.15997171,-0.071871296,-0.6799078,-0.38568413,-0.37216464,-0.6238366,-0.4644993,-0.51794887,-0.1841894,-0.6699854,-0.24382296,0.09522573,0.023226347,0.47497633,0.12653735,-0.14995,0.47450542,0.338801,0.6605993,-0.7784207,0.28410313,-0.03491403,0.20995991,0.003804366,-0.028906692,-0.30232817,0.15672944,0.38793993,0.05529318,0.019131426,-0.15745725,0.30358642,-0.9219639,0.023919512,0.12567699,0.4232477,0.022662604,0.042743187,-0.3087359,0.6967972,-0.105635345,-0.0098767495,0.41986892,0.13288252,0.6747424,1.075254,0.7509456,0.35237816,0.22993442,0.6965623,-0.6265143,comp.graphics
0.5277922,0.17300601,-0.61449814,0.18847515,0.37086,0.17704402,-0.20098218,0.1403636,-0.35610858,0.22979735,-0.14043762,0.076344356,0.12418226,-0.13014026,0.18355928,-0.1836696,0.10124544,0.03489833,-0.44333372,0.18737085,-0.22523628,-0.012914384,-0.21994846,-0.013933871,0.41367045,-0.21995229,0.44725037,-0.028890857,-0.2893352,0.15128806,0.13812354,-0.14662984,-0.16636954,0.087143436,0.20712313,-0.2011357,0.047918934,0.39289272,0.16674232,-0.002563035,-0.40598625,0.16881832,-0.02053138,0.16322532,0.14871138,0.1680542,0.078071505,-0.047690123,0.02644492,0.14931284,0.005701296,-0.09532758,-0.23475812,-0.40961954,0.1350909,-0.30104464,-0.0051928125,-0.21189447,-0.15389182,-0.039465092,-0.16317241,0.11273126,-0.18902105,-0.101096034,0.092901334,0.42703217,0.21855786,0.2918474,-0.11455868,0.2135741,0.13756126,0.34155166,0.32554883,-0.03724013,-0.49460286,0.04254476,0.12118643,-0.15328789,-0.3864469,-0.10738978,0.25711602,-0.4223423,-0.11159699,0.17368613,0.046730842,-0.14091414,0.045334294,-0.22225688,0.35274395,0.22180532,0.16721515,0.44395325,0.10661822,0.008352628,0.23962303,0.054908816,0.19495502,-0.35227793,0.5241499,-0.33453208,talk.religion.misc
0.12391954,0.12719896,-0.3200162,-0.027838979,0.115438476,0.20799418,-0.23633674,0.15271293,-0.492053,0.11876724,-0.09378803,-0.10530438,0.3963235,0.08706022,0.07492233,-0.22405016,0.3302228,0.28928632,-0.29635897,0.05753264,-0.13848858,-0.117737636,-0.09598431,-0.38524827,0.30294138,-0.3079301,0.30908057,-0.16329674,-0.41861743,0.12403332,0.22233388,-0.31480607,-0.19959743,-0.06739845,-0.24916993,0.034071848,-0.050743964,0.206921,-0.10413621,-0.22644454,-0.24939315,0.08960036,-0.04204072,0.15659374,-0.026912926,0.14385447,0.040886402,0.03310058,-0.01964481,-0.11028574,-0.16281398,-0.010661702,-0.012716695,-0.3469207,0.11952163,-0.2767584,-0.12864344,-0.064768486,-0.3145004,0.06296763,-0.22266968,0.19551215,-0.16577806,0.0994648,-0.30322647,0.20951974,0.29390755,0.16327445,-0.18422522,0.38348222,0.09600359,0.16349114,0.16366881,-0.16253096,-0.29327992,0.23361331,0.37975034,-0.2958109,-0.04344752,-0.034698717,0.50455433,-0.28972393,-0.09109099,0.38104835,0.28437227,-0.1393985,-0.14388378,-0.056138754,0.5243139,0.09747472,0.21174812,0.215698,0.16683455,0.2760005,0.50364107,0.33896348,0.25458378,-0.103229485,0.54057544,-0.29179904,soc.religion.christian
-0.33536282,0.6051645,-1.0836706,-0.7742423,0.5627107,0.66517353,-0.4161164,-0.24743178,-0.5083462,0.7524375,-0.51105005,0.11178295,0.49981514,-0.28837317,0.66543925,0.036477305,0.36900198,0.007512798,-0.68952507,1.2299536,-0.2492467,-0.49526444,-0.00013565697,0.24243416,-0.56785387,-0.6394254,0.23740637,0.34196752,-0.34343207,0.064362355,0.8919282,-0.21353577,-2.0020268,-0.43809345,0.5390214,-0.34992757,-0.22228022,0.40534434,0.1334221,0.36619243,-0.71447515,-0.2234715,-0.21277212,0.030301144,-0.9366967,0.20528512,-0.0010421604,0.17491205,0.3957405,0.5933277,0.44249508,0.525731,-0.63170475,-0.040011115,-0.56400055,-1.3296225,0.46901098,-0.22194216,-1.091841,-0.33148736,-0.54991823,-0.019638184,0.240183,0.10701194,-0.19960636,0.74205196,1.224187,0.9444799,-0.70287395,-0.16037714,-0.31107023,0.08275337,0.30370203,-1.1083213,-0.67514366,0.47998294,-0.8340739,-0.148718,0.2030221,1.7497308,0.77248067,1.1888463,-1.2963841,1.0416846,-0.038187128,0.0189573,-0.14980553,0.2305585,0.112593874,0.0042683263,-0.0440969,1.0356158,-0.106882535,-0.90845,0.8374635,-0.6186488,0.08020109,-1.8919431,0.21729171,-0.82674676,soc.religion.christian
1.043209,-1.0897034,-0.31489888,0.3152106,-0.221564,0.39510012,-0.34487346,0.4634648,-1.6078725,0.56086254,0.13477708,0.6489688,0.7849994,0.27397272,0.67882186,-0.7958284,-1.2685478,0.010467447,-1.8311112,0.035525676,-1.4062976,-0.7674006,-1.4205476,0.5032401,0.7050157,-1.2575977,1.6833906,2.0832894,0.18063949,1.0832075,0.013389228,0.13289401,-1.020522,0.67658246,-0.3238538,-0.10233576,-1.0917565,-0.58351415,0.18224075,-0.6406598,-1.9033208,-0.24436927,1.0336581,-0.15128611,0.39151487,0.42013255,-1.0436312,-0.077478155,0.34845543,0.76735276,-0.660197,-1.8613757,-0.10552686,-0.030376289,0.35047284,-1.6687434,-0.08963115,-0.6798279,-0.75970346,-1.1150362,0.43064642,-0.5634484,0.2097241,0.52778214,-0.49861768,0.6786267,0.6811264,-0.5224042,-0.13448352,0.13782996,-0.3792121,-0.44921416,-1.4293847,-0.49524742,-0.093739346,1.0089434,0.38694268,-0.0870878,-0.25826448,1.0635056,-1.8238931,-0.08327559,1.0976794,0.08556785,-0.89552593,-0.5536565,0.7305059,-0.19480003,2.232781,0.886752,0.43863705,0.2894515,0.54214656,1.9528624,-0.36397174,1.0872238,0.1198107,0.3258333,1.943309,0.896063,comp.windows.x
0.25386006,-0.19575042,-0.3722702,-0.050415922,0.22999753,0.64260215,0.4957939,0.57815504,-1.1084745,0.71786875,-0.56194156,0.07893503,0.33094993,0.9158924,0.10734241,-0.8586342,1.3654623,0.34774935,-0.6828287,0.04311296,-0.63724786,-0.25703785,-0.6333741,-0.2526546,0.29892063,0.05009446,0.4805543,0.22524948,-0.5614243,0.1161832,0.8444092,-0.08669381,-0.01536738,-0.4443039,-0.7789429,-0.08417612,0.33190247,0.059565697,-0.048013303,-0.36919096,0.1753808,0.5236974,0.0683431,0.59215885,0.46104327,0.050232455,0.32430258,0.45831555,-0.27655005,0.011186472,0.46444023,0.384578,-0.76187986,-0.032360133,0.4106457,-0.13386288,-0.19299245,0.04610957,-0.717153,-0.45203507,-0.97848886,0.53553087,0.3111279,0.2087305,0.24758288,-0.019709641,0.3967539,0.21728566,-0.34942377,0.4143023,-0.0702078,0.29004383,0.37049797,-0.30177346,-0.40179557,-0.24220574,0.38306808,-0.5815672,0.2190517,0.25338513,-0.5813117,-0.5157875,-0.10197605,0.6049265,-0.2311505,0.24534827,-0.37301913,0.01767158,0.46479955,-0.12246895,0.13876271,0.11101774,0.096731566,-0.34623137,0.35384554,0.14214,0.82665026,0.02519742,-0.05432328,-0.118414015,rec.sport.hockey
-0.30419073,0.8010374,-1.1921055,-0.789107,1.4403901,-0.7376431,0.9545805,0.3355562,-0.16452461,0.4543623,0.9008818,-0.7438088,1.0745069,-0.27725673,-0.115171365,-0.60659474,-0.456797,0.37206444,-0.12007519,-0.98331183,-0.39969164,-0.70172286,-1.0336281,0.3877108,0.27037546,-1.2054994,1.2477088,-0.711797,-0.4054235,0.074585445,0.7357705,-0.6800344,-0.51256096,1.0705847,-0.69448,-0.042714562,0.09059529,-0.8171189,0.3856302,-1.982589,0.011252076,1.29761,0.4729012,0.11215638,1.3116801,0.16865186,-0.41395828,-0.33106926,-0.41506046,0.4064675,0.0011204235,0.30319232,-0.30210754,-0.5964725,0.3316758,-0.22327772,-0.6478164,0.5535859,0.97424453,0.45678246,0.08202694,-0.057736207,0.81681097,0.6359613,0.42961222,-0.5628599,0.9686602,0.3569789,0.45501813,0.22112842,1.2566329,0.45321187,0.33058414,-0.09928749,0.028000604,0.59146386,0.1638453,0.40637964,0.13586487,-0.93157274,0.4473303,-0.6406306,-1.1216551,0.5105507,0.6234523,-0.6489467,-1.074597,-0.0055757724,0.72155476,-0.11826065,0.24364546,0.22607931,-0.28134307,0.027701648,1.1744639,1.2053158,0.2773079,0.064886175,-0.27458417,0.76511914,comp.sys.mac.hardware
0.49806982,0.7020263,-0.17068756,0.32147658,0.89175016,0.5530695,-0.74725133,0.80861515,-0.48550707,-0.30068424,-0.46182385,-0.17450657,0.40140897,-0.040247653,-0.21414265,-0.8341146,0.21056134,0.15189582,-1.1414703,0.48360333,-0.17703433,0.18548816,-0.09315574,-0.2913859,0.2779167,0.13485482,-0.2878065,0.89520884,-0.3004111,0.31501022,0.42109174,-0.8850194,-0.7326374,0.21043354,-0.5941671,-0.840448,0.4718938,-1.3250122,0.3396175,0.075194925,-0.870184,-0.5957113,0.057207923,-0.5804474,-0.2794939,-0.17451204,0.62144834,0.12016912,0.17510049,-0.93812245,1.077197,0.15412422,-0.084108874,-0.42301026,-0.040011566,0.13355012,0.226444,-0.3674931,0.25071493,0.116436966,-0.2088935,-0.103817314,1.0597711,0.0896172,-0.3975867,-0.47836784,0.46556905,0.6075273,-0.08205518,0.63834023,-0.03896712,0.3889743,0.20963024,-0.012497333,-0.027021157,0.11324988,-0.08294805,0.37042308,0.28715748,0.78944284,-0.12878741,-0.4004194,-0.024920126,-0.39771128,0.44944277,0.100539066,0.14438723,0.0922624,0.64892393,0.2174072,-0.22869778,0.42744356,0.09283722,-0.6292005,0.73095423,0.47917393,0.7304783,-0.12831901,1.5055939,-1.0082738,talk.politics.guns
0.02154018,0.36695504,-0.36815444,0.12429761,0.30986932,0.41888836,-0.092446856,0.2965176,-0.35155526,0.30824372,-0.20839018,-0.24636209,0.070306495,0.024647186,0.1641314,-0.35331187,0.41990876,0.07043004,-0.50598603,-0.08246536,-0.25895116,-0.14370267,-0.04842486,-0.17716585,0.075973324,-0.32814702,0.34160158,0.19100486,-0.43409395,0.27211827,0.11216444,-0.09814809,-0.34471107,-0.0037458504,-0.22120424,0.04957731,0.03297195,-0.059212185,-0.10330323,-0.19048655,-0.026689343,-0.008159444,0.17009245,0.06398943,0.36306807,0.22973706,0.16641897,-0.014164354,0.1885786,-0.15041074,0.23484458,-0.07628716,-0.27629423,-0.1128386,-0.14299051,-0.29371926,-0.26123902,-0.14743496,-0.35445675,0.081011824,-0.1863316,0.23481947,0.3309675,0.25967,-0.05471478,0.32389122,0.09394899,0.4004406,-0.22744657,0.25064242,-0.11535813,0.2242704,0.0029763267,-0.13976026,-0.24795304,0.30551925,0.11268124,0.09304177,0.060148556,-0.17227402,0.21030967,-0.36984262,-0.19831704,0.4408215,0.08368476,0.11048116,-0.2535986,-0.20267612,0.34458062,0.0028046172,0.12353848,0.32545632,0.031130025,0.21634445,0.35334003,0.31852677,0.4626602,-0.06119473,0.54953533,-0.28450885,comp.sys.mac.hardware
0.6461467,0.041700095,-0.33764768,0.0800298,0.46583077,-0.58577967,-0.64745885,-1.4255716,-1.2080406,0.14761943,-1.5892211,0.66018075,1.0916224,-0.88683957,0.9105273,-0.3044356,-0.9809468,-0.44790813,-1.343329,1.0696455,0.07943928,-0.6056818,-0.3752946,0.40387675,-0.5100257,-0.8969726,0.4065895,-1.0150656,1.6035411,0.21044596,-0.085301094,0.27376476,-0.5799271,-0.028019967,0.117546916,0.54844487,-0.85854894,0.7058195,-0.25683448,-1.743227,-0.24845187,1.2488997,0.2380044,-0.39010283,0.035023596,0.13404599,-0.96824557,0.16170068,0.12719625,0.433332,0.49174592,0.29633877,-0.57874113,-1.9327718,-0.8717344,-0.5904087,0.5664756,0.7579856,-1.3145049,-0.1757472,-0.27826285,-1.3905692,-0.665508,-1.1228422,-0.8614146,0.20879672,0.25212818,1.9781418,-0.89118457,-1.9619311,0.03506425,0.14158145,0.42019346,-0.64235556,-0.98787606,1.3297528,-0.7101154,-0.84833264,-0.6072231,0.4837711,0.99781895,-1.3158876,-0.0044611287,0.0598399,0.586533,-1.885581,0.91970235,-0.351417,0.23934738,0.35910052,0.49205416,1.5243292,-0.027402204,0.07227537,1.2288963,1.0991733,-0.9017383,-0.58660704,1.092295,-0.9569168,comp.sys.mac.hardware
-0.6511,0.23243983,0.5286105,0.16709915,0.4292513,0.55757153,-0.5891819,-1.1848426,-2.3280728,0.056926195,-1.0344834,0.16038652,-2.1055062,-0.074779816,2.1038873,-1.0907353,0.7784056,-0.18595906,-1.7201025,0.011553362,-0.39341736,0.26546472,-0.41686267,-1.4961069,0.45888093,-1.7012624,-0.34448454,-0.0043308614,-0.21193555,1.1550362,-0.10905364,0.18915734,1.1145358,-0.35496932,-0.71332985,-0.7929783,0.53770787,-1.7701793,-0.85303813,-0.2735997,-0.14679737,0.0536324,-0.12761119,0.6898601,-0.8727715,-0.96785563,-0.7955595,-0.43281835,-1.1363162,-0.5539051,-0.4996487,0.2257246,-1.1899172,0.44202816,-0.17083386,-0.5880491,-0.6609785,-0.975962,0.16933428,0.24060136,-2.1324096,-0.5040027,-0.4875432,-0.36767593,-1.0876226,-1.0329641,0.5264109,0.54712343,-0.389881,-0.05591053,-0.5089048,0.42223582,0.48835126,-0.5953539,-0.48294747,0.2835162,0.60185033,-0.099491514,0.1424569,0.6396759,-0.27826613,-0.65187883,-0.9552268,-0.45236722,-0.3741528,-2.0700054,-0.95664227,-0.26084128,1.275402,0.61949176,-0.16007337,-0.6149051,1.3011883,0.3225236,1.322763,-0.04836472,1.1357841,1.5041195,0.13054307,-1.9068468,rec.sport.baseball
1.4539994,-0.099440865,-0.40627024,0.05411198,0.36598462,0.8308478,-0.85114366,0.36636645,-1.0713791,0.66350746,-0.43360582,-0.6383914,-0.29633203,-0.6113887,0.49226522,0.036530457,0.6576717,-0.839963,-0.38135833,0.046640236,-0.35977992,0.08813218,-0.39219716,-0.34583926,0.9111279,-0.071024604,0.98574483,-0.42432183,0.38792872,-0.179725,0.1068907,-0.06595949,-0.48560798,-0.16112062,-0.757245,0.20857725,0.12920235,0.75703907,-0.7358786,-0.5559517,-0.15422423,0.26040393,-0.062769175,0.27494052,0.31695914,0.8409791,-0.59123385,-0.49865374,0.85048336,-0.20463,-0.36422008,-0.065440856,-0.37887654,-0.40639284,-0.04026471,-0.50384617,0.10472469,-0.15644173,-0.53034234,-0.7240705,0.058415685,1.6327968,0.13789876,0.029868206,0.01813314,-0.15109816,0.89342535,0.32474634,0.7700842,-0.003613123,-0.35081097,-0.09916114,0.21596888,-0.39032418,-0.3525413,0.35298866,-0.56713355,-0.25307596,-0.2971612,-0.29748955,0.4605864,-0.78685105,0.13810627,0.23836851,0.22446932,-0.2858072,0.4612816,-0.67923605,-0.096593484,0.7805385,-0.68087065,-0.5461629,0.42384663,-0.048711296,0.7094917,0.5983285,0.84928095,0.055362273,-0.034046706,-1.011943,sci.crypt
-0.06316119,0.1909313,0.41016722,0.8806231,0.288037,-0.2770632,0.59602827,0.17332819,-0.40512103,0.013140485,-0.2069843,-0.3796105,-0.2858042,-0.8253685,0.35288912,-1.420588,-0.037759632,0.48417884,-0.51185805,-0.20076585,-0.27514753,-0.15771818,-0.1597741,-0.34650525,0.4700272,-1.0446986,0.4561408,-0.22035733,0.6128384,-1.1775848,-0.07781038,-1.2907006,-0.48096502,-1.2317655,0.11250022,-0.1760737,0.055645995,-0.22241326,0.04984393,-1.1208954,0.22732127,0.6370955,0.108499,-0.8121428,-0.4652659,0.37519082,0.38735887,0.3995584,1.1177844,-0.6494144,0.97437525,-0.68540245,-0.55062634,0.26002055,0.51447576,0.18072051,0.21010149,-0.14741509,0.881213,0.3525338,-0.107556224,-1.11761,-0.37610266,0.7797556,-0.2970368,0.02794426,0.32673842,0.5339767,-0.56314266,0.19625945,0.509774,0.88003266,-0.13949813,-0.57537246,0.39127648,0.62623364,1.2115928,1.0806795,-0.26706532,-0.04950072,0.057537336,-0.4187533,0.17290317,1.0617244,-0.04322622,-0.85498184,-0.8806786,-0.08270768,0.70029324,0.062040057,0.32288873,-0.22234273,0.6884029,-0.09452572,1.104402,1.0206344,0.065575555,-0.81928986,0.17984591,-0.012489129,sci.electronics
