vec_0,vec_1,vec_2,vec_3,vec_4,vec_5,vec_6,vec_7,vec_8,vec_9,vec_10,vec_11,vec_12,vec_13,vec_14,vec_15,vec_16,vec_17,vec_18,vec_19,vec_20,vec_21,vec_22,vec_23,vec_24,vec_25,vec_26,vec_27,vec_28,vec_29,vec_30,vec_31,vec_32,vec_33,vec_34,vec_35,vec_36,vec_37,vec_38,vec_39,vec_40,vec_41,vec_42,vec_43,vec_44,vec_45,vec_46,vec_47,vec_48,vec_49,vec_50,vec_51,vec_52,vec_53,vec_54,vec_55,vec_56,vec_57,vec_58,vec_59,vec_60,vec_61,vec_62,vec_63,vec_64,vec_65,vec_66,vec_67,vec_68,vec_69,vec_70,vec_71,vec_72,vec_73,vec_74,vec_75,vec_76,vec_77,vec_78,vec_79,vec_80,vec_81,vec_82,vec_83,vec_84,vec_85,vec_86,vec_87,vec_88,vec_89,vec_90,vec_91,vec_92,vec_93,vec_94,vec_95,vec_96,vec_97,vec_98,vec_99,class_name
0.06396549,0.027990352,-0.58959,-0.23037384,0.036829133,-0.071896516,0.049189087,0.19133458,-0.47712982,0.026869645,-0.11387688,-0.6157198,0.08638291,-0.04869324,0.14390148,-0.60134137,-0.3701234,0.07660301,-0.06105214,0.07335149,0.007543666,0.29790422,0.35826376,-0.30024377,0.047552563,-0.20373493,0.061417293,-0.5544953,0.3487569,0.1479293,0.41272697,-0.03477985,-0.3785307,0.10420085,0.13231583,0.36302844,-0.34937772,-0.19003226,0.06833632,0.33608785,-0.06785581,-0.439461,-0.629438,-0.12266942,0.017564325,-0.25789988,-0.272503,-0.06173227,0.33525515,0.18787062,0.2878532,0.015544194,-0.1733257,-0.23562388,-0.34410244,0.064457975,-0.16793975,-0.15587217,-0.5643518,0.07340341,-0.13498552,-0.09295476,-0.043595094,-0.047514837,-0.62101585,-0.083271705,-0.25658378,-0.13719517,-0.26184833,0.24862765,-0.07357877,-0.20323233,0.24779089,0.58221614,0.15110055,0.13747174,0.014059996,-0.1328734,0.036541052,0.07319871,0.007869007,0.102881566,0.14418796,0.22019781,-0.38569134,0.48700818,-0.31712687,0.23797509,0.4135926,-0.12132489,-0.122200556,0.2137381,-0.12329053,-0.10385642,-0.040742103,-0.00010536765,0.18154825,0.0066232686,0.011230399,0.2558247,comp.windows.x
-0.09350929,0.14974594,0.13926448,-0.035964105,-0.11418968,-0.15821151,0.2214223,0.6221238,0.34089568,-0.67075276,-0.70586246,-0.10472281,-0.2519586,0.48698264,-0.2192276,-0.78049743,0.7135746,-0.34757718,-0.16802046,0.079351224,0.38475156,-0.049301732,0.40312034,-0.38776577,-0.017995823,-0.079470314,0.021865927,-0.06779579,-0.30153129,0.23668794,0.6671813,0.1373335,0.17267588,-0.20417789,-0.32860464,0.1624257,-0.3754548,-0.31857044,-0.2765158,-0.17694727,0.18933973,-0.32039997,-0.15724368,0.2904521,0.05128617,-0.2649441,-0.61517,0.0032907804,0.43735215,0.23000458,0.11591527,-0.4260016,0.18466303,0.023706127,0.047772795,-0.06425275,0.28278136,-0.077461556,0.044648677,0.20937619,0.17328978,0.103795074,-0.12814277,0.41804725,-0.6678878,0.10219941,0.17774166,-0.011035766,-0.018933443,0.44165868,-0.058701027,0.4728811,0.025527451,0.06978614,0.25634673,0.12450054,-0.30393037,-0.11432561,-0.14183713,-0.052263662,-0.27552816,-0.19041935,0.28591105,0.15163621,0.016094515,0.33173677,0.059784304,0.00775826,0.5423682,-0.27843556,0.17357986,0.30112973,0.065067045,0.05532263,0.4235479,0.24396692,0.2331192,-0.2592722,0.24163467,-0.057110205,comp.sys.mac.hardware
-1.547,1.0678993,-0.9661979,1.6285391,-0.24233581,-0.37359068,-1.1152388,-0.11632586,-1.0588558,-0.5492555,-0.7715111,-1.9438939,0.9970163,-1.2254057,-0.47664362,-0.54693866,1.9738199,0.50286466,-1.1617345,-1.3695228,0.5662784,0.27031636,-0.32399923,-1.8251379,0.16083992,0.5353334,-1.5570801,0.8304455,-0.45488563,0.0151401935,0.31796485,-1.1260647,0.5904184,-0.6452453,-0.95077133,0.7151385,1.5263544,-0.16323091,-0.004710083,-0.39949,-0.40271714,-0.72233194,-1.011945,-1.289278,-0.15957895,-0.5711375,-1.0300368,0.7031453,-1.1179354,-0.4812638,0.6759718,0.7453158,-0.04925267,0.43931335,0.6107644,0.49047676,0.08717928,-0.79842234,-1.015006,2.2850132,-0.4316064,1.2276534,-0.5154563,-1.11214,0.33026573,0.4420668,-0.92126304,0.69198096,-0.92544293,-0.3196294,0.82858586,0.97202045,0.91252476,-0.5806284,-0.48044336,-0.7241245,0.8063898,-0.8150656,-0.61729854,-0.86780715,-0.21509048,0.25405452,-0.6720793,-0.5364384,1.9945456,1.0530576,-1.3530185,0.29389113,0.27482513,0.032913614,-0.07677716,0.5256314,-0.22999848,1.6796314,1.0500002,0.103429615,0.40399614,-0.36615044,-0.39753735,0.17328905,rec.sport.hockey
-0.31393787,0.18811025,0.27603102,-0.03232874,-0.19792883,-0.20002045,0.05605562,0.52642995,0.03488541,-0.103015356,-0.10853288,-0.29105148,-0.51214844,0.2930519,0.3774599,-0.5357151,0.58816993,-0.4422679,-0.23617792,-0.5839755,0.1986482,-0.07355502,-0.06998729,-0.13996252,0.1316522,0.51508164,0.25930557,0.3259091,-0.47014734,-0.2842112,0.39321938,0.45607242,0.16030017,0.39481556,-0.011927124,0.24943167,-0.03856604,-0.004442604,-0.13924235,-0.19242088,-0.035866063,0.089121714,-0.14633182,-0.21746811,0.29552037,0.10437913,-0.2481001,0.34775895,0.14088532,-0.037072636,0.20892441,-0.535484,-0.17837556,-0.047644474,-0.22617286,-0.0028213013,-0.2316635,-0.18346018,0.024121284,-0.022658871,0.08240151,-0.11699222,0.014929101,-0.04683534,-0.5612833,0.21574357,0.1573842,0.042409245,-0.09917543,0.4032888,-0.052412104,0.28045177,0.38852727,-0.03770144,0.2589762,0.0043123434,-0.12519069,0.32198986,0.18617247,-0.010005169,-0.3597493,0.096902624,0.23382805,0.2607203,-0.29880783,-0.10635476,-0.14319995,0.16344431,0.15587084,0.4665518,0.30450064,0.06289273,-0.15932731,-0.029584419,0.2533737,0.4105204,0.004960706,-0.1178242,0.06290789,-0.16024491,comp.sys.mac.hardware
-0.35517758,-0.059609246,0.17636222,0.07326175,-0.10497181,-0.09969031,0.26476637,0.17263839,-0.41781673,-0.13814342,-0.16558053,-0.013390802,-0.0036130347,0.32037255,0.28633523,0.049559243,0.70144403,-0.4310764,-0.13036533,-0.72572905,0.41721308,0.12431366,0.18630338,0.46514934,-0.011526177,-0.15414661,0.23981099,0.08034008,-0.39714307,-0.24551038,0.18112542,0.24432017,0.1702551,-0.005748901,0.27288336,0.016643459,0.1489598,-0.34965095,-0.6744907,-0.15272984,0.29071116,-0.5287518,-0.102739885,0.12532234,-0.17047177,-0.12754582,-0.25156543,0.012051959,-0.12827879,0.27602106,0.25236794,-0.33551887,0.17497686,0.099973135,-0.28446773,0.09718622,-0.1537508,-0.10409803,-0.30246764,0.15625636,0.11993237,0.013108672,-0.3171879,-0.015487652,-0.46663263,0.31236696,0.015417765,0.0527033,-0.011104566,0.19377059,-0.27161527,0.36793363,-0.2438894,-0.20910902,0.19883987,-0.09138953,-0.11683448,0.0426374,0.063657396,-0.1766967,-0.19707021,-0.103086896,0.54356575,0.27883217,-0.11961464,-0.17839509,0.23585126,0.24461654,0.35400283,0.2571866,0.4336815,0.44945467,-0.17559777,-0.07180771,0.42067003,0.12747477,-0.11088373,0.1735287,0.23391461,-0.19531782,comp.sys.mac.hardware
-0.073163286,0.4982643,-0.17958649,0.26174283,0.92754453,-0.24820307,-0.63627887,-0.42012432,-0.5528072,0.017669085,0.20625858,-0.0437562,0.62589127,0.6226994,-0.3458404,-0.34886843,0.14244457,-0.040325575,0.12102861,-0.070319384,0.3533066,0.13893986,-0.24377264,-0.36349142,-0.67988545,0.2768784,-0.040660795,0.1042736,-0.10267019,-0.0551853,0.15118128,0.101821736,0.5388779,0.27347955,-0.7742389,0.34255764,0.1458433,-0.84926623,0.3655368,-0.26991722,0.37675133,-0.3164609,-0.29251012,-0.48323625,-0.00018332271,-0.40623245,-0.20251034,0.14209592,-0.07185241,1.0282538,-0.12641221,-1.6223729,-1.1067705,0.5724487,0.20867935,-0.19153076,0.025974547,-0.0889817,-0.49664882,0.5380429,-0.33525214,0.22218198,-0.20246966,-0.27129847,-1.0161542,-0.11753569,0.6762619,0.56920826,0.35307348,0.6076292,-0.31476608,0.5614273,-0.008573909,-1.2203265,0.6548118,0.8745784,-0.28395864,0.06806459,-0.3298181,-0.9123477,-0.15520789,-0.508305,0.32857126,-0.55077624,0.2657862,0.3917595,-0.26167974,1.0999497,-0.48014873,-0.41689754,0.13469574,-0.5071149,-0.47913438,0.702488,1.2380629,0.955771,0.045213245,-0.5946586,0.03795559,0.597511,talk.politics.guns
-0.7543788,0.1248865,0.590659,-0.48416528,0.80382264,-0.66656053,-0.48924273,0.4736547,-0.47740227,-0.22159453,-0.2023884,0.6885626,0.24672495,-0.3274192,0.3475704,-0.047746956,0.61349213,0.16534214,0.0058748056,-0.03805483,-0.3555005,-0.289677,-0.083939984,-0.4456654,0.5383072,0.02476338,-0.05591351,0.75181633,-1.0421077,0.15904403,0.97420526,-0.2168708,0.55020136,-0.19550833,-0.1248469,-0.02556603,0.0880742,0.21888128,-0.31115022,0.32985228,0.07433708,-0.7040292,-0.51486635,0.43263915,-0.6875377,0.31787056,0.15296103,-0.11198275,0.071592264,-0.014593164,-0.3478463,0.012684176,-0.48616236,0.12837492,-0.3557986,-0.060949877,0.19840768,-0.45373207,-0.36574158,-0.28303748,0.7067324,-0.3707378,-0.87586325,0.02844833,-0.36993173,0.34108603,0.014544225,0.49674356,0.34412542,0.12903167,0.0995377,0.19315642,0.035562858,-0.1251711,-0.15093383,0.31159937,0.12552258,0.016560897,-0.22495927,0.2777607,-0.75681496,-0.5177247,0.3362835,0.9968243,0.15549728,0.44571823,0.5223799,0.22680578,0.13206583,0.2337996,0.3193062,0.83252853,-0.2095979,-0.46665466,0.19702941,0.10586671,-0.014507361,-0.32366806,-0.4538232,0.26030463,comp.windows.x
-0.6597643,-0.19048695,-0.3025576,-0.5640944,0.08632135,-0.29769748,-0.0123267425,-0.58249104,-0.2548237,-0.09695947,0.5078419,-0.5162282,-0.25550178,-0.29746452,0.3271197,-0.598737,-0.4414223,-0.25696447,-0.11833003,-0.42410192,-0.07715868,0.36340046,0.5521465,-0.6613727,0.17735827,0.5497781,0.22181623,0.09442289,-0.23379347,-1.0235046,0.6375144,-0.6400561,-0.22430217,-0.21291733,-0.13921264,0.6641808,-0.22216187,-0.23144522,-0.5785571,-0.4152445,-0.3069392,0.3333651,-0.30422646,0.6879757,-0.12128922,0.43596366,0.075473376,0.12438358,0.9842442,0.069621064,0.0007215902,-0.4029155,0.5017577,-0.28632995,-0.7469646,0.32314128,-0.5045538,-0.59709585,-0.6260306,0.40367705,0.44013068,-0.1046581,0.014826763,-0.502298,0.21582949,0.22298853,-0.20013873,0.41421232,-0.07671093,-0.31630313,-0.5236318,0.5072505,0.038154356,0.25148425,0.13373914,0.3989157,0.026867155,-0.24172036,-0.24730496,-0.35781288,-0.28945068,0.26226294,-0.23804879,0.33299693,0.72570664,0.2883664,-0.26275966,0.575156,-0.5224693,0.0019888338,0.29950866,0.51445407,0.2573914,-0.13906956,0.26205653,0.5137888,-0.0962755,-0.021987299,0.17214729,-0.6282583,talk.politics.mideast
-0.56871855,-0.26988608,-0.7046335,-0.77170426,-0.32904813,-0.010078724,0.12140984,0.88126665,-0.7695159,-0.22303835,-0.0671112,-0.17754082,-0.37705255,-0.15579197,0.44889197,0.00075208716,0.10640758,-0.11677022,0.07060474,-0.4835091,0.14128238,-0.067111015,0.4467678,0.33847967,-0.15020534,0.083421946,-0.07146306,-0.29245055,0.5800702,0.44079185,0.53174037,-0.20373686,0.3771735,0.03924189,-0.24663822,0.64973086,-0.21623465,-0.26409757,0.17951192,-0.42713326,-0.10469035,-0.3232168,-0.050841045,-0.12282275,0.002252056,0.06818644,0.48140088,-0.003260987,0.6011162,0.23802626,0.58148146,-0.5892862,0.6511528,0.2920315,-0.39641502,-0.12979229,0.09715605,-0.2106486,-0.50261796,0.6194032,0.028390184,0.0075744377,-0.3668005,-0.15011004,-0.4028273,0.28144348,-0.034227047,-0.059598807,-0.052399594,-0.17266777,-0.39448342,0.27175283,0.0029208567,0.13568795,-0.022068432,1.028303,0.44334584,-0.2074209,-0.14876485,-0.26671895,-0.23512144,0.14378937,-0.22291158,0.41958043,0.15870877,-0.018393755,0.1845318,0.7630924,-0.15704231,0.12981012,-0.029927095,0.115546346,0.11197013,0.4613951,0.83768547,0.50124264,0.6491078,-0.42635506,-0.1286625,0.47824407,talk.politics.misc
-0.3006679,1.1346909,-0.32755575,-0.5196887,0.64310163,-0.2934986,1.2112503,0.82243425,0.6749606,-0.844516,-0.759807,0.19673684,-0.498076,1.6046871,1.5639961,-0.14288858,1.1330835,-0.9511719,0.20206083,0.13255623,-0.26483905,0.6230539,0.3932372,-0.4628813,0.5470728,-0.20412779,0.20214598,-0.114459425,-0.80492,-0.2021809,2.2037554,0.6560263,0.34209007,-0.6953144,-0.57117575,0.2928749,-1.6164763,-1.4776766,0.09130313,-0.466511,-0.12498302,-0.30227235,-0.46504122,-0.9634644,-0.55006677,0.1632749,-1.3649546,-0.22266288,-1.0826356,1.3011367,-0.957187,0.14710224,-0.49664035,-0.2103992,-0.5065946,-0.015705535,0.648434,-0.63671553,0.46048585,0.68634975,-0.35484174,0.39047763,-0.8307166,0.107107945,0.22611777,-0.9399526,1.3077544,0.5008038,-0.16246304,1.7198036,-0.29268894,0.46608,0.54135686,-0.0838448,1.2470945,1.8347682,1.2040013,0.9841709,0.06606206,0.39501426,0.27451068,-0.49775907,-0.07027833,0.7224467,-0.096902385,-0.6072079,0.68764937,-0.36562058,0.27051744,0.06834236,-0.5430274,0.52988803,-0.19237468,-0.30537748,0.07322787,-0.116174616,-0.46244144,0.8469189,0.41518056,-0.14829676,comp.windows.x
-0.027076753,0.13409415,0.31298906,-0.92260814,-0.3130269,0.28056768,-0.73924595,0.38020667,-0.50646245,0.5030455,0.27832964,-0.115206674,0.16216281,0.8075994,0.97040725,0.44020256,0.41782027,-0.7510138,0.43648693,0.2191414,0.63250595,0.44356245,1.0126512,-0.030895436,0.25993747,-0.20622723,-0.49997962,-0.5329561,0.7759804,0.034558352,1.0456176,1.254343,0.4430595,-0.3865386,-0.6381767,0.78679246,0.71264344,-0.20446067,-0.4328798,0.7753978,0.20295341,0.33288833,-0.6199014,-0.7234733,-1.417988,-1.193816,-0.23166367,0.23218527,1.2542564,-0.94365674,-0.13341704,-1.5169996,-0.7345798,0.6512482,-0.26038602,-0.19825928,0.34378496,-0.7496342,-0.7255842,1.4541727,0.79877025,0.22807151,0.23425247,0.32836807,-0.6453915,1.3040613,-0.031795528,0.16439418,-0.3973633,1.0903318,-0.45917138,-0.9646145,-0.5030832,-0.9297226,0.8681396,-1.1760812,-0.25649676,0.26597792,-1.0836464,-0.9031148,-0.9197423,0.40173405,0.7561206,0.01675589,-0.804275,-0.60366786,-0.06654005,0.8883495,1.2817047,-0.21626368,0.26317936,-0.34758168,-0.6383107,0.15570456,1.0090905,-0.31272945,0.44546783,-0.7390684,0.9392415,0.3596947,sci.electronics
0.04322266,-0.20539911,0.42162326,-0.19864707,-0.07106922,-0.020801663,-0.34443834,0.5694486,-0.38653466,0.019729177,-0.3471648,0.36047313,-0.061539426,0.22249214,0.49457237,0.00065847766,0.0482313,-0.31098205,-0.15971868,-0.6728854,0.05828191,-0.1726155,0.27830315,-0.39335388,-0.011197369,0.15664157,0.22863595,0.096524514,-0.37389737,0.08042734,0.12212618,-0.037027065,0.2018603,0.10966042,-0.093529336,-0.3966003,-0.21324809,0.7890481,0.05046517,-0.16876933,0.23146527,-0.5944098,0.037971403,-0.3025473,-0.057841547,0.003266631,-0.43302128,0.15290202,0.06615944,0.41264305,-0.2436536,-0.16708383,-0.3975063,0.30947563,-0.73082405,0.44917524,-0.0006302255,0.1419785,0.013563227,0.02404722,0.108915195,0.41495594,0.62483174,-0.12932165,-0.10141099,0.030130224,0.35028574,-0.11230326,-0.013998792,-0.1655543,0.498223,-0.012887712,0.040778223,-0.108418785,0.112276964,-0.12978794,-0.49566737,0.21331736,0.21828699,0.37137976,-0.5196125,-0.036913242,0.04674618,0.4685081,0.10490668,0.21156307,-0.38785145,0.6010257,-0.034865107,0.35520494,0.4935113,0.2238177,0.15644892,-0.1866516,0.2641102,0.7057651,0.14714186,-0.3843632,0.056468546,0.18972571,rec.sport.baseball
-0.36626866,-0.11783279,0.1317556,-0.0900603,0.07896058,0.15274893,-0.07308484,0.3074239,0.025766421,-0.036857978,-0.04764131,-0.3177395,0.16776529,-0.030401511,-0.19795626,-0.07406285,0.023602689,0.009505409,-0.32116827,-0.08564945,-0.2069614,-0.1746482,0.45753402,0.17575282,-0.098224975,0.5341346,-0.10991858,0.088659994,-0.2911951,0.016296353,0.119279526,0.18191816,-0.29078302,0.5302733,0.17663744,0.27520865,-0.45077607,-0.061733894,0.14061998,-0.21732955,0.2454464,-0.10295353,0.03119596,0.12700263,-0.41348496,0.037420902,-0.27750054,0.07741673,0.24601576,0.02347204,-0.007427348,-0.2554253,-0.04714731,0.20016387,-0.10411091,-0.07423755,-0.37566793,-0.25311816,-0.07080313,0.23937768,-0.45888087,0.10481986,0.07339672,-0.21202426,-0.39361656,0.2680176,0.14787889,0.18515868,-0.11306298,0.20015822,-0.14076068,0.27293384,0.36855775,-0.058645543,0.14308515,0.2168869,-0.08547592,0.16741394,0.021429142,0.037261065,0.20402946,-0.21709915,-0.17159615,0.19325595,0.26977113,-0.002100616,-0.025140936,0.100341715,0.096555896,-0.102889,0.13067889,-0.31683227,0.2332761,-0.23210563,0.27751765,0.4658034,-0.009933374,0.28172466,0.032422114,0.054017223,comp.sys.ibm.pc.hardware
-0.44929135,0.2901848,0.18845177,-0.04165696,0.04480571,-0.32591823,0.1445277,0.44465676,0.14806515,-0.092967615,-0.14735359,-0.26507038,-0.10544454,0.14594175,0.11392192,-0.060627893,0.2805998,-0.25419486,-0.14823775,-0.4072315,-0.053294785,-0.036917266,0.21868868,-0.0035460407,0.09875883,0.11665827,0.05940515,0.062836565,-0.20045124,0.26187316,0.26242483,-0.053156644,-0.070841126,-0.27818257,-0.21160717,0.2448318,0.018210344,-0.2428315,-0.28284338,-0.11064066,-0.052663933,-0.061770655,0.08959385,-0.18608034,-0.08802165,-0.33842653,-0.15593003,0.02283923,0.14283322,0.09644833,0.034101143,-0.387044,-0.05094563,-0.4364914,-0.5235545,0.043630105,0.1041401,-0.12780203,-0.33900145,0.26362363,-0.12377079,0.13210665,-0.14245364,0.090850666,-0.10147065,0.10385957,0.23551118,0.044814132,-0.38759786,0.033963133,-0.018600507,0.18627086,0.15779433,0.01352925,0.42545342,-0.036943052,-0.06262081,-0.18256302,-0.30698776,-0.19972992,-0.5207149,-0.10430421,0.071138486,0.23283109,0.21345046,-0.056473415,-0.40565687,0.056914996,0.29673105,0.031421315,0.15140231,0.26902133,-0.21724431,0.026003992,0.074137226,0.38305035,0.011910772,0.042466,0.032184284,-0.060613234,comp.graphics
-1.6581374,0.5624862,-0.06388839,0.457979,-0.20785993,-0.10647426,-0.034663465,0.22846942,-0.79855734,-0.86048657,0.7860562,-1.2366372,-0.7213968,-0.37832707,-0.09617459,0.09015441,0.084339,-0.62276876,-0.1195821,-0.93778455,0.4252018,0.37264058,0.23775531,-0.048584186,0.37634355,-0.05582842,-0.2511647,0.5391075,-0.047596656,-0.56524205,1.0622133,-0.14366725,0.19404896,-0.82285494,0.55550086,0.98357195,-0.3865838,-0.67613655,-0.32428685,-0.9912425,-0.045601945,-0.38468108,-0.22231103,0.8053512,0.0805991,-0.4091467,-0.23938741,0.31933945,1.0079097,0.10333701,0.38450244,0.2889067,1.1977198,-0.54298884,-0.66341585,0.25183356,0.20238931,-2.4579134,-1.5080881,0.11166063,0.29552013,-0.21411403,0.22627065,-0.8871151,-0.39790693,0.5661132,-0.40741214,0.3496661,0.3712698,-0.3205233,1.0507355,-0.08959622,1.2131283,0.9603471,0.34022653,0.3305504,-0.20162511,0.25527617,-0.12013692,0.71196556,-0.028170303,-0.25649768,0.22635058,0.7639845,-0.27590442,0.8995612,-0.27149132,0.7913166,0.51406246,0.50137514,-0.23863712,-0.4545031,-0.017404782,0.19084239,-0.3434774,0.7632698,0.32228386,0.15221402,-0.20696464,0.44398174,talk.politics.mideast
-0.69725126,-0.010510717,0.57901543,0.07768944,-0.5126822,-1.0454671,0.33914995,0.99029773,-0.09807037,-0.5876894,-0.032331903,-0.5740802,0.15152434,-0.5243305,0.23291129,-0.6921731,1.1704179,0.5470994,-0.29137373,-1.4197632,1.4494754,-1.0666988,0.341279,-0.42355135,-1.006444,0.18414673,-0.32552183,1.1849412,-0.21323061,0.09818034,2.1696005,0.1870067,-0.7075615,-0.020556979,0.42919654,0.028586451,-0.10315405,0.3424037,-0.38110793,0.14150687,0.8886065,-0.8474153,-0.4360024,-0.18415183,0.123843215,0.0059258398,0.08230649,-0.20027222,1.583598,0.5138068,0.7234875,-0.47406814,0.6416395,1.042811,-0.2938744,-0.80447537,0.83926946,0.21536134,-0.28991044,0.7080249,1.8881392,0.38963223,0.3626344,-0.28162095,-0.37090847,0.09001802,-1.3256859,-0.8211474,0.1798716,0.78692096,0.8753389,0.2595287,0.8408936,-0.19861583,-0.72798896,0.0059483424,0.08979396,-0.48053563,-0.6390473,0.30823386,0.8576015,0.13318256,-0.3018924,0.7753626,0.023127494,1.347893,0.83342993,-0.51902956,0.559425,-0.38596922,0.047886323,1.1340697,-1.0775259,0.22227836,0.31136853,0.19175255,1.658579,0.075061515,-0.5291778,0.6217455,soc.religion.christian
-0.13977484,0.24344434,0.09472498,-0.2086218,-0.13310784,-0.5203862,-0.019181915,0.068896964,-0.18348643,-0.028195972,-0.02264747,-0.34570032,0.2480907,0.08757691,0.11791333,0.30269054,-0.10337585,-0.0808668,0.35600066,-0.2192888,-0.088351145,0.15333238,-0.21963693,-0.03755303,0.13382436,0.16488336,-0.085285924,-0.0068843435,0.19046617,0.27951536,0.3207278,0.018926987,-0.2142239,-0.015654795,-0.15644893,0.012167721,-0.117585525,0.0151212355,0.07528203,-0.32483825,0.10378164,0.13658273,-0.06137607,0.3016936,-0.001551874,-0.20278417,-0.25501725,0.1539355,0.014018141,-0.27378047,-0.086759396,-0.15557495,0.2734033,-0.1273831,-0.15325579,0.22542943,-0.079290666,0.020987017,-0.020519836,0.12639154,-0.06304723,-0.11906833,-0.26706845,0.021824399,0.0033683144,0.36456677,-0.20111494,0.08719919,0.122385986,0.37883362,-0.09176049,0.21917737,-0.028336447,-0.20427792,-0.08612185,0.33677644,0.18148954,-0.15064083,-0.23675627,0.11003085,-0.2927939,0.084775336,0.18793346,0.32362503,0.119033754,0.028193086,0.15205014,0.047001716,-0.098263025,-0.0733242,-0.061845165,0.10016638,-0.1850806,-0.07825382,0.24692827,0.10857304,-0.09443219,0.036541943,0.032145843,0.15237725,rec.autos
-0.36855337,-0.13396594,-0.14146279,-0.11751159,-0.2796681,-0.5200365,0.2801999,0.40050143,0.3474539,0.7819937,-0.43286148,-0.17640644,0.9161764,0.01294123,0.2394654,-0.19238132,0.21954419,-0.34943533,0.13300431,-0.63210654,0.399651,0.7415666,-0.48381937,0.418529,-0.0651967,-0.015619869,0.17307243,-0.307738,-0.2518652,-0.5387929,0.49407917,-0.0016693486,0.20444551,-0.4894168,-0.21625082,0.34136507,-0.39587447,-0.24011822,0.29274327,-0.324104,-0.25332657,-0.43853682,-0.1440129,0.011742277,-0.5877688,-0.13439305,-0.40537408,-0.44684422,-0.062994875,0.43607932,0.6498126,-0.40903533,-0.34437346,0.10582893,-0.106571086,0.1728327,-0.13826692,0.53286177,0.6510132,-0.07577053,-0.36085966,-0.0029507345,0.30168593,0.0006292906,-0.15867192,0.7424397,-0.31346357,0.80207783,-0.3854081,0.7683446,-0.2965626,-0.077995755,0.33888614,-0.31653583,0.31020707,1.1801593,-0.03931023,0.025221303,-0.39739463,0.118252054,-1.1769806,-0.06488961,0.30947042,0.5480511,0.43686557,-0.0204114,0.99896854,0.08319185,-0.17652482,0.09592608,0.21676525,-0.10740845,-0.563659,-0.511669,0.38121462,0.22444905,-0.7578359,-0.30544946,0.2850909,0.1011741,rec.motorcycles
0.023375671,1.2713145,0.411995,0.31082216,-0.38790137,-0.9989226,0.41723403,0.065378085,-0.6874136,-0.11549282,-0.6156799,-0.6744178,-0.58952826,0.26048684,-0.053305157,-0.608875,0.14719127,-0.26382095,0.27182892,-0.69733506,-0.04172839,-0.11047934,-0.0014751847,1.0431911,-1.143069,0.81975704,0.45296958,-0.25437507,-0.03514271,0.2154107,0.37926143,-0.03594233,-0.46433857,-0.4358888,-0.9088195,0.25461274,-0.07251971,-0.7240775,-0.65727395,-0.1698143,0.060756035,-0.2944274,-0.0031268492,0.059912488,-0.43750998,0.07463103,-0.53151447,-0.42733032,0.3161289,-0.43073803,0.0026562936,-0.052324113,0.6518222,-0.55045563,-0.7095947,0.39599773,0.234427,0.09635446,-0.28939128,0.08765919,0.4273012,-0.30967084,-0.7581772,0.99409103,-0.15858468,0.76555866,0.6149312,-0.11726089,-0.5795955,1.0892277,-0.27798158,-0.30792493,0.51169187,0.7598328,0.30992633,0.64456266,0.24281329,-0.3522582,-0.048916522,-0.019450013,-0.5920133,-0.3498315,0.46155515,0.37241772,-0.4899815,0.09717078,0.27415708,0.42521524,0.3319943,-0.54848,0.8723434,0.040527895,0.40040553,-0.7246174,-0.13747656,0.7463661,0.6269428,-0.033263516,-0.22175676,0.021059193,rec.autos
-0.26448599,-0.29505476,0.7870107,-0.3144005,-0.09301682,0.024300868,-0.03483613,0.5871722,-0.062504895,0.08312829,-0.1288159,0.003812959,-0.9983204,-0.50657713,0.089799084,-0.3497869,-0.05244642,0.1450836,-0.1751764,-0.2980204,0.6593217,0.295417,-0.3718805,-0.7641511,0.17486143,0.20451453,-0.09866278,-0.0023771273,-0.16801496,0.4855679,0.027323984,0.2708813,0.1392138,-0.23607107,-0.066542506,-0.41546896,-0.049566388,0.38865846,-0.3592692,0.88178694,-0.5593211,0.15714037,-0.284007,-0.5983471,0.092047535,-0.3323953,0.5757753,0.18699236,0.31043962,-0.23102377,-0.21983035,-0.8609118,-0.021661056,0.29789177,0.05064005,0.12621379,-0.08110755,-0.23207231,-0.15931799,0.6139047,-0.224459,0.48953116,0.25154442,-0.21469896,-0.53857976,0.4207888,-0.24127193,0.2064383,0.10572519,-0.011145978,-0.18532261,-0.08672057,0.41474634,0.745374,0.09114046,0.1746547,0.25902838,0.2746015,0.061525118,-0.33570945,0.01411615,-0.6571931,-0.6756361,-0.14110148,-0.2212598,0.44074,-0.05323291,0.59453267,0.32751822,0.0693938,-0.017377498,0.53357524,0.5738361,0.3579213,0.48344103,0.4771951,-0.12112292,-0.11947582,0.84439063,-0.70115364,comp.sys.mac.hardware
